batsman,runs,balls,dismissals,strike_rate,average,matches_played,Death,Middle,Powerplay,boundary_pct,dot_ball_pct,dismissal_rate,avg_pp_balls_per_match,avg_middle_balls_per_match,avg_death_balls_per_match
RG Sharma,7048,5475,246,128.73059360730593,28.650406504065042,266,174.31506849315068,119.42857142857144,120.87132725430598,62.11691259931895,39.34246575342466,22.25609756097561,7.421052631578948,9.868421052631579,3.293233082706767
RJ Gleeson,2,2,0,100.0,inf,1,100.0,,,0.0,50.0,inf,0.0,0.0,2.0
RJ Harris,117,112,12,104.46428571428572,9.75,21,111.49425287356323,80.0,,35.8974358974359,41.07142857142857,9.333333333333334,0.0,1.1904761904761905,4.142857142857143
RJ Peterson,32,32,3,100.0,10.666666666666666,5,105.55555555555556,92.85714285714286,,56.25,46.875,10.666666666666666,0.0,2.8,3.6
RJ Quiney,103,105,7,98.09523809523809,14.714285714285714,7,33.33333333333333,132.14285714285714,87.83783783783784,64.07766990291263,54.285714285714285,15.0,10.571428571428571,4.0,0.42857142857142855
RJW Topley,3,6,0,50.0,inf,1,50.0,,,0.0,50.0,inf,0.0,0.0,6.0
RK Bhui,10,27,4,37.03703703703704,2.5,4,0.0,52.63157894736842,0.0,0.0,70.37037037037037,6.75,1.75,4.75,0.25
RK Singh,1099,793,36,138.5876418663304,30.52777777777778,51,176.231884057971,108.33333333333333,128.57142857142858,62.23839854413102,36.44388398486759,22.02777777777778,0.5490196078431373,8.235294117647058,6.764705882352941
RM Patidar,1111,759,36,146.3768115942029,30.86111111111111,38,168.91891891891893,153.2416502946955,117.04545454545455,64.0864086408641,34.65085638998682,21.083333333333332,4.631578947368421,13.394736842105264,1.9473684210526316
RN ten Doeschate,326,238,17,136.9747899159664,19.176470588235293,21,149.29577464788733,121.34831460674158,85.71428571428571,59.50920245398773,33.61344537815126,14.0,0.3333333333333333,4.238095238095238,6.761904761904762
RP Meredith,0,3,1,0.0,0.0,2,0.0,,,,100.0,3.0,0.0,0.0,1.5
RP Singh,52,78,15,66.66666666666666,3.466666666666667,28,69.44444444444444,33.33333333333333,,26.923076923076923,52.56410256410257,5.2,0.0,0.21428571428571427,2.5714285714285716
RR Bhatkal,0,2,2,0.0,0.0,1,0.0,,,,100.0,1.0,0.0,0.0,2.0
RR Pant,3566,2504,107,142.41214057507986,33.32710280373832,123,191.57088122605364,132.64669163545568,116.05263157894737,64.61020751542344,36.301916932907346,23.401869158878505,3.089430894308943,13.024390243902438,4.2439024390243905
RR Powar,67,64,3,104.6875,22.333333333333332,9,111.66666666666667,0.0,,44.776119402985074,42.1875,21.333333333333332,0.0,0.4444444444444444,6.666666666666667
RR Raje,20,18,1,111.11111111111111,20.0,5,111.11111111111111,,,50.0,33.33333333333333,18.0,0.0,0.0,3.6
RR Rossouw,473,321,21,147.35202492211837,22.523809523809526,22,195.23809523809524,141.57303370786516,137.6237623762376,69.76744186046511,40.18691588785047,15.285714285714286,4.590909090909091,8.090909090909092,1.9090909090909092
RR Sarwan,73,78,3,93.58974358974359,24.333333333333332,4,,80.0,104.65116279069768,41.0958904109589,43.58974358974359,26.0,10.75,8.75,0.0
RS Bopara,531,468,19,113.46153846153845,27.94736842105263,22,168.86792452830187,106.22009569377991,84.9673202614379,47.45762711864407,37.39316239316239,24.63157894736842,6.954545454545454,9.5,4.818181818181818
RS Gavaskar,2,8,1,25.0,2.0,1,,25.0,,0.0,75.0,8.0,0.0,8.0,0.0
RS Sodhi,4,2,0,200.0,inf,1,200.0,,,100.0,50.0,inf,0.0,0.0,2.0
RT Ponting,91,129,8,70.54263565891473,11.375,9,,85.18518518518519,60.0,35.16483516483517,53.48837209302325,16.125,8.333333333333334,6.0,0.0
RV Gomez,50,53,7,94.33962264150944,7.142857142857143,9,111.11111111111111,0.0,0.0,52.0,50.943396226415096,7.571428571428571,0.1111111111111111,0.7777777777777778,5.0
RV Patel,80,76,5,105.26315789473684,16.0,7,118.18181818181819,87.5,,45.0,38.15789473684211,15.2,0.0,4.571428571428571,6.285714285714286
RV Uthappa,4954,3927,184,126.15227909345556,26.92391304347826,197,165.3061224489796,124.53630100688923,120.03535651149086,60.88009689140089,40.692640692640694,21.342391304347824,8.614213197969542,9.578680203045685,1.7411167512690355
Rahmanullah Gurbaz,363,283,17,128.26855123674912,21.352941176470587,18,0.0,148.0,121.73913043478262,73.82920110192838,51.590106007067135,16.647058823529413,11.5,4.166666666666667,0.05555555555555555
Ramandeep Singh,217,142,11,152.8169014084507,19.727272727272727,20,189.0625,127.02702702702702,50.0,63.594470046082954,35.2112676056338,12.909090909090908,0.2,3.7,3.2
Rashid Khan,585,387,42,151.1627906976744,13.928571428571429,66,156.2111801242236,126.15384615384615,,70.08547008547008,42.89405684754522,9.214285714285714,0.0,0.9848484848484849,4.878787878787879
Rasikh Salam,40,40,5,100.0,8.0,6,115.99999999999999,73.33333333333333,,50.0,47.5,8.0,0.0,2.5,4.166666666666667
Ravi Bishnoi,45,68,9,66.17647058823529,5.0,16,72.0,50.0,,44.44444444444444,63.23529411764706,7.555555555555555,0.0,1.125,3.125
S Anirudha,136,121,8,112.39669421487604,17.0,12,135.71428571428572,97.14285714285714,86.66666666666667,57.35294117647059,44.62809917355372,15.125,2.5,2.9166666666666665,4.666666666666667
S Aravind,59,59,3,100.0,19.666666666666668,10,104.25531914893618,83.33333333333334,,47.45762711864407,44.06779661016949,19.666666666666668,0.0,1.2,4.7
S Badree,13,25,5,52.0,2.6,5,50.0,55.55555555555556,,0.0,56.00000000000001,5.0,0.0,1.8,3.2
S Badrinath,1441,1245,48,115.74297188755021,30.020833333333332,65,149.11660777385157,116.89944134078212,73.98373983739837,54.406662040249834,39.598393574297184,25.9375,3.7846153846153845,11.015384615384615,4.3538461538461535
S Chanderpaul,25,33,3,75.75757575757575,8.333333333333334,3,,,75.75757575757575,64.0,60.60606060606061,11.0,11.0,0.0,0.0
S Dhawan,6769,5483,194,123.45431333211745,34.891752577319586,221,155.7109557109557,122.53649635036497,119.32215234102026,58.94519131334023,38.9567754878716,28.262886597938145,12.950226244343892,9.918552036199095,1.9411764705882353
S Dube,1859,1366,61,136.09077598828696,30.475409836065573,75,156.68316831683168,130.05464480874315,76.59574468085107,62.61430876815493,37.920937042459734,22.39344262295082,0.6266666666666667,12.2,5.386666666666667
S Gopal,180,173,13,104.04624277456647,13.846153846153847,22,125.0,73.77049180327869,0.0,48.888888888888886,41.040462427745666,13.307692307692308,0.18181818181818182,2.772727272727273,4.909090909090909
S Kaul,20,36,3,55.55555555555556,6.666666666666667,9,55.55555555555556,,,20.0,63.888888888888886,12.0,0.0,0.0,4.0
S Kaushik,0,1,1,0.0,0.0,1,0.0,,,,100.0,1.0,0.0,0.0,1.0
S Ladda,0,10,2,0.0,0.0,2,0.0,0.0,,,100.0,5.0,0.0,3.5,1.5
S Lamichhane,0,1,1,0.0,0.0,1,0.0,,,,100.0,1.0,0.0,0.0,1.0
S Nadeem,39,88,16,44.31818181818182,2.4375,20,45.45454545454545,40.909090909090914,,20.51282051282051,65.9090909090909,5.5,0.0,1.1,3.3
S Narwal,37,29,4,127.58620689655173,9.25,4,131.57894736842107,120.0,,64.86486486486487,41.37931034482759,7.25,0.0,2.5,4.75
S Rana,91,82,5,110.97560975609757,18.2,8,136.0,33.33333333333333,86.95652173913044,46.15384615384615,40.243902439024396,16.4,2.875,1.125,6.25
S Randiv,2,4,1,50.0,2.0,1,50.0,,,0.0,75.0,4.0,0.0,0.0,4.0
S Sohal,368,311,18,118.32797427652733,20.444444444444443,20,44.44444444444444,132.8125,117.22689075630252,66.30434782608695,50.80385852090033,17.27777777777778,11.9,3.2,0.45
S Sreesanth,34,57,3,59.64912280701754,11.333333333333334,12,59.64912280701754,,,70.58823529411765,75.43859649122807,19.0,0.0,0.0,4.75
S Sriram,31,38,2,81.57894736842105,15.5,2,,69.23076923076923,108.33333333333333,38.70967741935484,47.368421052631575,19.0,6.0,13.0,0.0
S Tyagi,3,4,0,75.0,inf,1,75.0,,,0.0,25.0,inf,0.0,0.0,4.0
S Vidyut,145,115,8,126.08695652173914,18.125,8,0.0,135.48387096774192,127.16049382716051,70.34482758620689,47.82608695652174,14.375,10.125,3.875,0.375
SA Abbott,22,18,2,122.22222222222223,11.0,3,146.66666666666666,0.0,,72.72727272727273,55.55555555555556,9.0,0.0,1.0,5.0
SA Asnodkar,423,352,19,120.17045454545455,22.263157894736842,19,,106.61764705882352,128.7037037037037,67.13947990543736,46.590909090909086,18.526315789473685,11.368421052631579,7.157894736842105,0.0
SA Yadav,4311,2961,123,145.59270516717325,35.048780487804876,151,177.32181425485962,141.1829740187949,135.8490566037736,65.5068429598701,35.25835866261398,24.073170731707318,4.562913907284768,11.980132450331126,3.066225165562914
SB Bangar,49,58,6,84.48275862068965,8.166666666666666,7,139.1304347826087,48.57142857142857,,44.89795918367347,48.275862068965516,9.666666666666666,0.0,5.0,3.2857142857142856
SB Dubey,139,87,7,159.77011494252872,19.857142857142858,11,189.58333333333331,103.03030303030303,233.33333333333334,69.06474820143885,33.33333333333333,12.428571428571429,0.5454545454545454,3.0,4.363636363636363
SB Jakati,28,30,2,93.33333333333333,14.0,5,93.33333333333333,,,42.857142857142854,40.0,15.0,0.0,0.0,6.0
SB Joshi,6,16,2,37.5,3.0,2,0.0,42.857142857142854,,0.0,62.5,8.0,0.0,7.0,1.0
SB Styris,131,134,7,97.76119402985076,18.714285714285715,10,142.85714285714286,89.24731182795699,61.53846153846154,44.274809160305345,39.55223880597015,19.142857142857142,1.3,9.3,2.8
SB Wagh,2,3,2,66.66666666666666,1.0,2,66.66666666666666,,,0.0,66.66666666666666,1.5,0.0,0.0,1.5
SC Ganguly,1349,1326,54,101.73453996983409,24.98148148148148,56,174.3119266055046,93.0576070901034,97.96296296296296,59.30318754633062,49.924585218702866,24.555555555555557,9.642857142857142,12.089285714285714,1.9464285714285714
SD Chitnis,99,92,7,107.6086956521739,14.142857142857142,8,113.1578947368421,114.58333333333333,16.666666666666664,52.52525252525253,41.30434782608695,13.142857142857142,0.75,6.0,4.75
SD Hope,183,125,8,146.4,22.875,9,110.00000000000001,174.07407407407408,127.86885245901641,65.57377049180327,38.4,15.625,6.777777777777778,6.0,1.1111111111111112
SD Lad,15,13,1,115.38461538461537,15.0,1,,,115.38461538461537,66.66666666666666,61.53846153846154,13.0,13.0,0.0,0.0
SE Bond,1,2,1,50.0,1.0,1,,50.0,,0.0,50.0,2.0,0.0,2.0,0.0
SE Marsh,2489,1913,65,130.10977522216413,38.292307692307695,69,151.4450867052023,146.70719351570415,103.45285524568393,62.03294495781439,38.47360167276529,29.43076923076923,10.91304347826087,14.304347826086957,2.5072463768115942
SE Rutherford,397,310,18,128.06451612903226,22.055555555555557,20,139.7163120567376,128.1045751633987,25.0,64.48362720403023,42.25806451612903,17.22222222222222,0.8,7.65,7.05
SH Johnson,8,11,0,72.72727272727273,inf,5,77.77777777777779,50.0,,50.0,54.54545454545454,inf,0.0,0.4,1.8
SJ Srivastava,5,5,1,100.0,5.0,4,100.0,,,0.0,20.0,5.0,0.0,0.0,1.25
SK Raina,5536,4177,168,132.53531242518554,32.95238095238095,200,165.25735294117646,126.99133305819232,128.92561983471074,58.67052023121387,35.336365812784294,24.863095238095237,6.05,12.115,2.72
SK Rasheed,71,67,5,105.97014925373134,14.2,5,,66.66666666666666,107.8125,67.6056338028169,56.71641791044776,13.4,12.8,0.6,0.0
SK Trivedi,42,61,8,68.85245901639344,5.25,14,70.0,0.0,,42.857142857142854,60.65573770491803,7.625,0.0,0.07142857142857142,4.285714285714286
SK Warne,198,219,19,90.41095890410958,10.421052631578947,27,102.23880597014924,71.76470588235294,,46.464646464646464,47.94520547945205,11.526315789473685,0.0,3.1481481481481484,4.962962962962963
SL Malinga,88,103,12,85.43689320388349,7.333333333333333,20,86.86868686868688,50.0,,61.36363636363637,57.28155339805825,8.583333333333334,0.0,0.2,4.95
SM Curran,997,761,41,131.011826544021,24.317073170731707,53,170.78651685393257,109.44444444444446,109.70149253731343,58.77632898696088,37.18791064388962,18.5609756097561,2.5283018867924527,6.7924528301886795,5.037735849056604
SM Harwood,9,14,0,64.28571428571429,inf,2,64.28571428571429,,,0.0,50.0,inf,0.0,0.0,7.0
SM Katich,241,191,10,126.17801047120419,24.1,11,125.0,116.92307692307693,131.8181818181818,63.07053941908713,44.50261780104712,19.1,10.0,5.909090909090909,1.4545454545454546
SM Pollock,147,116,8,126.72413793103448,18.375,8,181.8181818181818,100.0,16.666666666666664,65.3061224489796,40.51724137931034,14.5,0.75,8.25,5.5
SMSM Senanayake,10,17,1,58.82352941176471,10.0,4,58.82352941176471,,,0.0,47.05882352941176,17.0,0.0,0.0,4.25
SN Khan,585,456,29,128.28947368421052,20.17241379310345,36,158.19209039548022,102.85714285714285,128.9855072463768,57.43589743589743,35.30701754385965,15.724137931034482,1.9166666666666667,5.833333333333333,4.916666666666667
SN Thakur,325,243,26,133.7448559670782,12.5,40,136.64596273291926,134.6153846153846,0.0,60.92307692307693,37.86008230452675,9.346153846153847,0.1,1.95,4.025
SO Hetmyer,1488,1036,53,143.62934362934362,28.07547169811321,78,161.41868512110727,123.79746835443038,104.76190476190477,62.76881720430107,36.67953667953668,19.547169811320753,0.8076923076923077,5.064102564102564,7.410256410256411
SP Fleming,196,171,9,114.61988304093566,21.77777777777778,10,,131.0344827586207,106.19469026548674,64.28571428571429,50.29239766081871,19.0,11.3,5.8,0.0
SP Goswami,293,307,20,95.43973941368078,14.65,21,113.04347826086956,96.29629629629629,92.61363636363636,49.829351535836174,46.90553745928339,15.35,8.380952380952381,5.142857142857143,1.0952380952380953
SP Jackson,61,57,6,107.01754385964912,10.166666666666666,8,113.33333333333333,94.44444444444444,111.11111111111111,42.62295081967213,35.08771929824561,9.5,1.125,2.25,3.75
SP Narine,1780,1144,95,155.5944055944056,18.736842105263158,118,119.08396946564885,157.4750830564784,161.51685393258427,81.57303370786518,48.68881118881119,12.042105263157895,6.033898305084746,2.5508474576271185,1.1101694915254237
SPD Smith,2495,1999,78,124.81240620310155,31.987179487179485,93,159.72850678733033,113.79003558718861,117.78290993071595,50.66132264529058,33.01650825412706,25.628205128205128,4.655913978494624,12.086021505376344,4.752688172043011
SR Tendulkar,2334,2044,71,114.18786692759295,32.87323943661972,78,156.64335664335664,111.66281755196306,110.43478260869566,58.183376178234795,42.759295499021526,28.788732394366196,13.26923076923077,11.102564102564102,1.8333333333333333
SR Watson,3880,2892,126,134.1632088520055,30.793650793650794,141,180.4780876494024,148.70274277242402,109.98452012383902,68.24742268041237,43.15352697095436,22.952380952380953,9.163120567375886,9.567375886524824,1.7801418439716312
SS Cottrell,0,2,1,0.0,0.0,1,0.0,,,,100.0,2.0,0.0,0.0,2.0
SS Iyer,3735,2905,114,128.57142857142858,32.76315789473684,131,171.53846153846152,129.70789310130516,108.05739514348787,58.152610441767074,36.48881239242685,25.482456140350877,6.916030534351145,12.282442748091603,2.9770992366412212
SS Prabhudessai,126,113,9,111.50442477876106,14.0,10,104.34782608695652,122.07792207792207,61.53846153846154,53.96825396825397,49.557522123893804,12.555555555555555,1.3,7.7,2.3
SS Shaikh,6,7,0,85.71428571428571,inf,1,,85.71428571428571,,66.66666666666666,57.14285714285714,inf,0.0,7.0,0.0
SS Tiwary,1494,1291,50,115.72424477149497,29.88,73,138.83792048929664,109.97474747474747,98.25581395348837,49.79919678714859,37.10302091402014,25.82,2.356164383561644,10.849315068493151,4.47945205479452
ST Jayasuriya,768,573,29,134.03141361256544,26.482758620689655,30,,149.41176470588235,127.54342431761788,74.21875,50.959860383944154,19.75862068965517,13.433333333333334,5.666666666666667,0.0
STR Binny,880,700,44,125.71428571428571,20.0,66,149.24812030075188,113.6919315403423,72.0,53.86363636363637,38.285714285714285,15.909090909090908,0.3787878787878788,6.196969696969697,4.03030303030303
SV Samson,4704,3475,151,135.36690647482015,31.1523178807947,171,181.3953488372093,133.82430299842187,120.62937062937063,60.16156462585034,36.201438848920866,23.013245033112582,6.690058479532164,11.116959064327485,2.5146198830409356
SW Billings,503,399,26,126.06516290726817,19.346153846153847,27,166.19718309859155,114.03508771929825,125.0,55.666003976143145,38.095238095238095,15.346153846153847,3.7037037037037037,8.444444444444445,2.6296296296296298
SW Tait,23,26,3,88.46153846153845,7.666666666666667,5,76.47058823529412,111.11111111111111,,43.47826086956522,42.30769230769231,8.666666666666666,0.0,1.8,3.4
SZ Mulani,1,1,0,100.0,inf,1,100.0,,,0.0,0.0,inf,0.0,0.0,1.0
Sachin Baby,144,123,10,117.07317073170731,14.4,11,146.15384615384613,89.0909090909091,0.0,51.388888888888886,40.65040650406504,12.3,0.2727272727272727,5.0,5.909090909090909
Salman Butt,193,172,7,112.20930232558139,27.571428571428573,7,266.66666666666663,121.66666666666666,98.11320754716981,68.39378238341969,50.0,24.571428571428573,15.142857142857142,8.571428571428571,0.8571428571428571
Sameer Rizvi,172,126,7,136.5079365079365,24.571428571428573,9,212.5,114.45783132530121,81.81818181818183,66.27906976744185,39.682539682539684,18.0,1.2222222222222223,9.222222222222221,3.5555555555555554
Sandeep Sharma,60,79,5,75.9493670886076,12.0,26,75.0,80.0,,26.666666666666668,43.037974683544306,15.8,0.0,0.5769230769230769,2.4615384615384617
Sanvir Singh,25,22,2,113.63636363636364,12.5,5,120.0,0.0,140.0,56.00000000000001,40.909090909090914,11.0,1.0,0.4,3.0
Saurav Chauhan,18,16,3,112.5,6.0,3,121.42857142857142,50.0,,55.55555555555556,43.75,5.333333333333333,0.0,0.6666666666666666,4.666666666666667
Sediqullah Atal,22,16,1,137.5,22.0,1,,137.5,,54.54545454545454,37.5,16.0,0.0,16.0,0.0
Shahbaz Ahmed,545,475,30,114.73684210526316,18.166666666666668,38,135.0253807106599,102.78884462151395,77.77777777777779,48.80733944954129,38.73684210526316,15.833333333333334,0.7105263157894737,6.605263157894737,5.184210526315789
Shahid Afridi,81,46,8,176.08695652173913,10.125,9,220.00000000000003,88.88888888888889,238.88888888888889,79.01234567901234,43.47826086956522,5.75,2.0,2.0,1.1111111111111112
Shakib Al Hasan,795,665,40,119.54887218045114,19.875,52,130.55555555555557,114.39999999999999,97.36842105263158,52.57861635220126,35.93984962406015,16.625,0.7307692307692307,7.211538461538462,4.846153846153846
Shashank Singh,773,510,18,151.5686274509804,42.94444444444444,33,185.96491228070175,124.01574803149606,121.42857142857142,62.35446313065977,31.176470588235293,28.333333333333332,0.8484848484848485,7.696969696969697,6.909090909090909
Shivam Mavi,51,58,9,87.93103448275862,5.666666666666667,11,92.3076923076923,50.0,,54.90196078431373,55.172413793103445,6.444444444444445,0.0,0.5454545454545454,4.7272727272727275
Shivam Sharma,5,3,1,166.66666666666669,5.0,2,166.66666666666669,,,80.0,33.33333333333333,3.0,0.0,0.0,1.5
Shivam Singh,2,3,0,66.66666666666666,inf,1,66.66666666666666,,,0.0,33.33333333333333,inf,0.0,0.0,3.0
Shoaib Ahmed,1,6,2,16.666666666666664,0.5,3,0.0,50.0,,0.0,83.33333333333334,3.0,0.0,0.6666666666666666,1.3333333333333333
Shoaib Akhtar,2,8,1,25.0,2.0,1,0.0,33.33333333333333,,0.0,75.0,8.0,0.0,6.0,2.0
Shoaib Malik,52,49,4,106.12244897959184,13.0,5,114.28571428571428,96.42857142857143,121.42857142857142,38.46153846153847,32.6530612244898,12.25,2.8,5.6,1.4
Shubman Gill,3866,2867,98,134.84478549005928,39.44897959183673,114,146.6442953020134,140.34369885433716,127.24573125463994,56.95809622348681,33.20544122776422,29.255102040816325,11.81578947368421,10.719298245614034,2.6140350877192984
Sikandar Raza,182,143,7,127.27272727272727,26.0,9,123.6842105263158,132.29166666666669,88.88888888888889,52.74725274725275,41.25874125874126,20.428571428571427,1.0,10.666666666666666,4.222222222222222
Simarjeet Singh,10,15,3,66.66666666666666,3.3333333333333335,6,66.66666666666666,66.66666666666666,,0.0,46.666666666666664,5.0,0.0,0.5,2.0
Sohail Tanvir,36,31,3,116.12903225806453,12.0,5,92.3076923076923,110.00000000000001,162.5,50.0,35.483870967741936,10.333333333333334,1.6,2.0,2.6
Sumit Kumar,18,26,2,69.23076923076923,9.0,3,18.181818181818183,123.07692307692308,0.0,77.77777777777779,73.07692307692307,13.0,0.6666666666666666,4.333333333333333,3.6666666666666665
Sunny Gupta,0,1,1,0.0,0.0,1,0.0,,,,100.0,1.0,0.0,0.0,1.0
Sunny Singh,43,31,4,138.70967741935485,10.75,5,77.77777777777779,150.0,187.5,69.76744186046511,38.70967741935484,7.75,1.6,2.8,1.8
Suryansh Shedge,7,12,3,58.333333333333336,2.3333333333333335,3,37.5,100.0,,0.0,50.0,4.0,0.0,1.3333333333333333,2.6666666666666665
Swapnil Singh,51,46,5,110.86956521739131,10.2,9,130.0,96.15384615384616,,58.82352941176471,45.65217391304348,9.2,0.0,2.888888888888889,2.2222222222222223
T Banton,18,22,2,81.81818181818183,9.0,2,,,81.81818181818183,55.55555555555556,59.09090909090909,11.0,11.0,0.0,0.0
T Henderson,11,16,1,68.75,11.0,2,,150.0,20.0,54.54545454545454,68.75,16.0,5.0,3.0,0.0
T Kohler-Cadmore,48,54,3,88.88888888888889,16.0,3,,33.33333333333333,92.15686274509804,70.83333333333334,61.111111111111114,18.0,17.0,1.0,0.0
T Kohli,11,20,3,55.00000000000001,3.6666666666666665,3,57.14285714285714,,53.84615384615385,54.54545454545454,70.0,6.666666666666667,4.333333333333333,0.0,2.3333333333333335
T Natarajan,3,5,0,60.0,inf,2,60.0,,,0.0,40.0,inf,0.0,0.0,2.5
T Shamsi,2,4,0,50.0,inf,1,50.0,,,0.0,50.0,inf,0.0,0.0,4.0
T Stubbs,711,442,17,160.85972850678735,41.8235294117647,30,216.25615763546796,112.38938053097345,138.46153846153845,60.75949367088608,24.43438914027149,26.0,0.43333333333333335,7.533333333333333,6.766666666666667
T Taibu,31,26,3,119.23076923076923,10.333333333333334,3,150.0,105.55555555555556,,38.70967741935484,34.61538461538461,8.666666666666666,0.0,6.0,2.6666666666666665
T Thushara,12,19,2,63.1578947368421,6.0,4,63.1578947368421,,,0.0,52.63157894736842,9.5,0.0,0.0,4.75
TA Boult,85,86,8,98.83720930232558,10.625,24,100.0,87.5,,44.70588235294118,46.51162790697674,10.75,0.0,0.3333333333333333,3.25
TD Paine,10,29,2,34.48275862068966,5.0,2,,,34.48275862068966,0.0,65.51724137931035,14.5,14.5,0.0,0.0
TG Southee,120,108,11,111.11111111111111,10.909090909090908,19,130.8641975308642,51.85185185185185,,46.666666666666664,43.51851851851852,9.818181818181818,0.0,1.4210526315789473,4.2631578947368425
TH David,846,524,26,161.45038167938932,32.53846153846154,44,175.12953367875647,123.18840579710144,,68.08510638297872,35.11450381679389,20.153846153846153,0.0,3.1363636363636362,8.772727272727273
TK Curran,127,108,5,117.59259259259258,25.4,10,138.0,100.0,,45.66929133858268,34.25925925925926,21.6,0.0,5.8,5.0
TL Seifert,26,26,3,100.0,8.666666666666666,3,40.0,,114.28571428571428,61.53846153846154,57.692307692307686,8.666666666666666,7.0,0.0,1.6666666666666667
TL Suman,676,587,30,115.1618398637138,22.533333333333335,39,130.9090909090909,118.83561643835617,100.0,55.62130177514793,43.441226575809196,19.566666666666666,4.743589743589744,7.487179487179487,2.8205128205128207
TM Dilshan,1153,1047,41,110.12416427889207,28.121951219512194,50,160.48387096774192,99.78586723768737,107.01754385964912,61.05810928013877,46.99140401146132,25.536585365853657,9.12,9.34,2.48
TM Head,1146,706,33,162.32294617563738,34.72727272727273,37,169.4915254237288,141.28787878787878,175.71801566579634,72.77486910994764,35.977337110481585,21.393939393939394,10.35135135135135,7.135135135135135,1.5945945945945945
TM Srivastava,8,11,1,72.72727272727273,8.0,3,85.71428571428571,50.0,,0.0,45.45454545454545,11.0,0.0,1.3333333333333333,2.3333333333333335
TR Birt,75,59,5,127.11864406779661,15.0,5,162.16216216216216,68.18181818181817,,64.0,45.76271186440678,11.8,0.0,4.4,7.4
TS Mills,8,14,4,57.14285714285714,2.0,5,66.66666666666666,40.0,,75.0,78.57142857142857,3.5,0.0,1.0,1.8
TU Deshpande,28,24,2,116.66666666666667,14.0,8,116.66666666666667,,,50.0,41.66666666666667,12.0,0.0,0.0,3.0
Tanush Kotian,24,32,1,75.0,24.0,1,,54.54545454545454,85.71428571428571,50.0,56.25,32.0,21.0,11.0,0.0
Tilak Varma,1499,1089,38,137.6492194674013,39.44736842105263,51,167.67241379310346,130.65395095367847,122.76422764227641,59.77318212141428,34.52708907254362,28.657894736842106,2.411764705882353,14.392156862745098,4.549019607843137
U Kaul,0,1,0,0.0,,1,0.0,,,,100.0,inf,0.0,0.0,1.0
UA Birla,7,15,1,46.666666666666664,7.0,1,,16.666666666666664,66.66666666666666,57.14285714285714,73.33333333333333,15.0,9.0,6.0,0.0
UBT Chand,300,314,20,95.54140127388536,15.0,20,157.89473684210526,102.73972602739727,80.53691275167785,60.66666666666667,54.14012738853503,15.7,7.45,7.3,0.95
UT Khawaja,127,105,5,120.95238095238095,25.4,6,,76.92307692307693,135.44303797468353,58.26771653543307,40.95238095238095,21.0,13.166666666666666,4.333333333333333,0.0
UT Yadav,208,211,21,98.5781990521327,9.904761904761905,48,103.53535353535352,23.076923076923077,,56.730769230769226,50.23696682464455,10.047619047619047,0.0,0.2708333333333333,4.125
Umar Gul,39,19,3,205.26315789473685,13.0,4,205.26315789473685,,,87.17948717948718,42.10526315789473,6.333333333333333,0.0,0.0,4.75
Umran Malik,23,16,1,143.75,23.0,5,143.75,,,69.56521739130434,50.0,16.0,0.0,0.0,3.2
Urvil Patel,68,34,3,200.0,22.666666666666668,3,,236.36363636363637,182.6086956521739,82.35294117647058,38.23529411764706,11.333333333333334,7.666666666666667,3.6666666666666665,0.0
V Kohli,8671,6702,231,129.37928976424948,37.53679653679654,259,177.71226415094338,122.37041527735677,122.38747553816047,55.91050628531888,34.78066248880931,29.01298701298701,9.864864864864865,12.737451737451737,3.2741312741312742
V Nigam,142,82,5,173.17073170731706,28.4,8,172.5,155.88235294117646,250.0,78.87323943661971,36.58536585365854,16.4,1.0,4.25,5.0
V Pratap Singh,0,1,1,0.0,0.0,1,0.0,,,,100.0,1.0,0.0,0.0,1.0
V Sehwag,2728,1833,98,148.82705946535734,27.836734693877553,104,208.57142857142858,166.45768025078368,137.32758620689657,72.28739002932552,40.207310420076375,18.70408163265306,11.153846153846153,6.134615384615385,0.33653846153846156
V Shankar,1233,985,46,125.17766497461929,26.804347826086957,63,158.46153846153845,112.3574144486692,94.77611940298507,51.9059205190592,34.41624365482234,21.41304347826087,2.126984126984127,8.34920634920635,5.158730158730159
V Suryavanshi,252,129,7,195.3488372093023,36.0,7,,203.77358490566039,189.4736842105263,85.71428571428571,41.08527131782946,18.428571428571427,10.857142857142858,7.571428571428571,0.0
V Viyaskanth,7,5,0,140.0,inf,1,140.0,,,0.0,0.0,inf,0.0,0.0,5.0
VG Arora,9,25,4,36.0,2.25,9,50.0,0.0,,0.0,68.0,6.25,0.0,0.7777777777777778,2.0
VH Zol,29,26,2,111.53846153846155,14.5,2,,140.0,104.76190476190477,62.06896551724138,50.0,13.0,10.5,2.5,0.0
VR Aaron,50,73,4,68.4931506849315,12.5,12,69.44444444444444,0.0,,40.0,58.9041095890411,18.25,0.0,0.08333333333333333,6.0
VR Iyer,1468,1107,50,132.61065943992773,29.36,56,156.52173913043478,134.31734317343174,126.00422832980973,63.62397820163488,40.46973803071364,22.14,8.446428571428571,9.678571428571429,1.6428571428571428
VRV Singh,4,3,1,133.33333333333331,4.0,2,133.33333333333331,,,100.0,66.66666666666666,3.0,0.0,0.0,1.5
VS Malik,7,7,1,100.0,7.0,2,100.0,,,57.14285714285714,42.857142857142854,7.0,0.0,0.0,3.5
